10043	2012-02-09 08:59:20	1	255	1	0
10072	2012-02-09 09:00:17	1	255	1	0
10109	2012-02-09 09:00:19	1	255	1	0
10114	2012-02-09 09:00:41	1	255	1	0
10103	2012-02-09 09:03:22	1	255	1	0
10016	2012-02-09 09:05:01	1	255	1	0
10007	2012-02-09 09:08:32	1	255	1	0
10036	2012-02-09 09:08:39	1	255	1	0
10055	2012-02-09 09:10:04	1	255	1	0
10012	2012-02-09 09:10:06	1	255	1	0
10105	2012-02-09 09:10:42	1	255	1	0
10015	2012-02-09 09:10:51	1	255	1	0
10077	2012-02-09 09:10:57	1	255	1	0
10004	2012-02-09 09:11:00	1	255	1	0
10084	2012-02-09 09:11:06	1	255	1	0
10026	2012-02-09 09:11:09	1	255	1	0
10051	2012-02-09 09:13:01	1	255	1	0
10091	2012-02-09 09:13:42	1	255	1	0
10017	2012-02-09 09:14:40	1	255	1	0
10117	2012-02-09 09:14:45	1	255	1	0
10065	2012-02-09 09:17:20	1	255	1	0
10011	2012-02-09 09:17:22	1	255	1	0
10020	2012-02-09 09:17:29	1	255	1	0
10013	2012-02-09 09:18:58	1	255	1	0
10111	2012-02-09 09:19:31	1	255	1	0
10037	2012-02-09 09:19:33	1	255	1	0
10099	2012-02-09 09:20:54	1	255	1	0
10006	2012-02-09 09:21:01	1	255	1	0
10003	2012-02-09 09:25:00	1	255	1	0
10062	2012-02-09 09:31:05	1	255	1	0
10039	2012-02-09 09:36:08	1	255	1	0
10008	2012-02-09 09:40:26	1	255	1	0
10025	2012-02-09 09:50:48	1	255	1	0
10113	2012-02-09 09:59:52	1	255	1	0
10114	2012-02-09 18:04:25	1	255	1	0
10118	2012-02-09 18:04:31	1	255	1	0
10039	2012-02-09 18:09:15	1	255	1	0
10099	2012-02-09 18:09:42	1	255	1	0
10089	2012-02-09 18:12:59	1	255	1	0
10109	2012-02-09 18:14:12	1	255	1	0
10104	2012-02-09 18:16:17	1	255	1	0
10072	2012-02-09 18:16:39	1	255	1	0
10106	2012-02-09 18:17:55	1	255	1	0
10105	2012-02-09 18:18:40	1	255	1	0
10046	2012-02-09 18:21:20	1	255	1	0
10043	2012-02-09 18:22:54	1	255	1	0
10097	2012-02-09 18:23:25	1	255	1	0
10078	2012-02-09 18:23:30	1	255	1	0
10014	2012-02-09 18:23:52	1	255	1	0
10045	2012-02-09 18:24:27	1	255	1	0
10111	2012-02-09 18:24:54	1	255	1	0
10037	2012-02-09 18:24:57	1	255	1	0
10012	2012-02-09 20:43:39	1	255	1	0
10036	2012-02-09 20:58:33	1	255	1	0
10017	2012-02-09 20:58:35	1	255	1	0
10084	2012-02-09 21:03:57	1	255	1	0
10025	2012-02-09 21:07:37	1	255	1	0
10028	2012-02-09 21:11:27	1	255	1	0
10027	2012-02-09 21:11:30	1	255	1	0
10026	2012-02-09 21:11:35	1	255	1	0
10010	2012-02-09 21:14:13	1	255	1	0
10011	2012-02-09 21:30:24	1	255	1	0
10013	2012-02-09 21:30:28	1	255	1	0
10103	2012-02-09 21:31:53	1	255	1	0
10008	2012-02-09 21:34:01	1	255	1	0
10016	2012-02-09 21:38:32	1	255	1	0
10113	2012-02-09 21:43:34	1	255	1	0
10020	2012-02-09 21:44:04	1	255	1	0
10038	2012-02-09 21:57:43	1	255	1	0
10005	2012-02-09 21:57:46	1	255	1	0
10065	2012-02-09 22:14:42	1	255	1	0
10051	2012-02-09 22:20:42	1	255	1	0
10062	2012-02-09 22:21:03	1	255	1	0
10023	2012-02-09 22:21:45	1	255	1	0
10083	2012-02-09 22:24:15	1	255	1	0
10079	2012-02-09 22:29:23	1	255	1	0
10077	2012-02-09 22:32:02	1	255	1	0
10007	2012-02-09 22:48:03	1	255	1	0
10010	2012-02-10 07:52:03	1	255	1	0
10062	2012-02-10 08:47:07	1	255	1	0
10104	2012-02-10 08:47:18	1	255	1	0
10039	2012-02-10 08:50:58	1	255	1	0
10046	2012-02-10 08:52:42	1	255	1	0
10027	2012-02-10 08:52:51	1	255	1	0
10083	2012-02-10 08:53:05	1	255	1	0
10106	2012-02-10 08:53:13	1	255	1	0
10023	2012-02-10 08:53:31	1	255	1	0
10028	2012-02-10 08:54:18	1	255	1	0
10108	2012-02-10 08:54:30	1	255	1	0
10009	2012-02-10 08:54:43	1	255	1	0
10118	2012-02-10 08:54:50	1	255	1	0
10005	2012-02-10 08:56:19	1	255	1	0
10038	2012-02-10 08:56:23	1	255	1	0
10045	2012-02-10 08:56:44	1	255	1	0
10079	2012-02-10 08:58:01	1	255	1	0
10109	2012-02-10 08:58:03	1	255	1	0
10097	2012-02-10 08:58:07	1	255	1	0
10078	2012-02-10 08:58:10	1	255	1	0
10072	2012-02-10 08:58:14	1	255	1	0
10016	2012-02-10 08:58:20	1	255	1	0
10014	2012-02-10 08:58:51	1	255	1	0
10043	2012-02-10 08:59:21	1	255	1	0
10114	2012-02-10 08:59:55	1	255	1	0
10089	2012-02-10 09:01:05	1	255	1	0
10103	2012-02-10 09:06:55	1	255	1	0
10004	2012-02-10 09:08:48	1	255	1	0
10036	2012-02-10 09:08:51	1	255	1	0
10055	2012-02-10 09:09:30	1	255	1	0
10084	2012-02-10 09:09:46	1	255	1	0
10051	2012-02-10 09:10:18	1	255	1	0
10105	2012-02-10 09:10:28	1	255	1	0
10111	2012-02-10 09:10:36	1	255	1	0
10008	2012-02-10 09:10:59	1	255	1	0
10015	2012-02-10 09:11:02	1	255	1	0
10077	2012-02-10 09:11:06	1	255	1	0
10007	2012-02-10 09:12:29	1	255	1	0
10020	2012-02-10 09:16:06	1	255	1	0
10017	2012-02-10 09:17:09	1	255	1	0
10026	2012-02-10 09:17:19	1	255	1	0
10091	2012-02-10 09:18:05	1	255	1	0
10012	2012-02-10 09:20:44	1	255	1	0
10011	2012-02-10 09:20:48	1	255	1	0
10003	2012-02-10 09:21:02	1	255	1	0
10013	2012-02-10 09:21:44	1	255	1	0
10099	2012-02-10 09:22:29	1	255	1	0
10006	2012-02-10 09:24:59	1	255	1	0
10117	2012-02-10 09:25:40	1	255	1	0
10117	2012-02-10 09:25:42	1	255	1	0
10037	2012-02-10 09:25:46	1	255	1	0
10065	2012-02-10 09:26:43	1	255	1	0
10113	2012-02-10 09:28:05	1	255	1	0
10025	2012-02-10 09:30:10	1	255	1	0
10114	2012-02-10 18:03:12	1	255	1	0
10099	2012-02-10 18:14:24	1	255	1	0
10004	2012-02-10 18:14:30	1	255	1	0
10084	2012-02-10 18:15:02	1	255	1	0
10106	2012-02-10 18:16:25	1	255	1	0
10104	2012-02-10 18:20:10	1	255	1	0
10118	2012-02-10 18:21:39	1	255	1	0
10023	2012-02-10 18:23:30	1	255	1	0
10109	2012-02-10 18:24:22	1	255	1	0
10089	2012-02-10 18:26:19	1	255	1	0
10108	2012-02-10 18:27:22	1	255	1	0
10072	2012-02-10 18:28:05	1	255	1	0
10046	2012-02-10 18:36:43	1	255	1	0
10014	2012-02-10 18:37:18	1	255	1	0
10039	2012-02-10 18:37:22	1	255	1	0
10051	2012-02-10 18:38:11	1	255	1	0
10103	2012-02-10 18:38:13	1	255	1	0
10077	2012-02-10 18:45:19	1	255	1	0
10043	2012-02-10 18:47:11	1	255	1	0
10097	2012-02-10 18:49:01	1	255	1	0
10078	2012-02-10 18:49:17	1	255	1	0
10113	2012-02-10 19:00:28	1	255	1	0
10105	2012-02-10 19:02:48	1	255	1	0
10083	2012-02-10 19:02:55	1	255	1	0
10045	2012-02-10 19:06:41	1	255	1	0
10111	2012-02-10 19:28:04	1	255	1	0
10006	2012-02-10 19:42:27	1	255	1	0
10007	2012-02-10 20:58:22	1	255	1	0
10026	2012-02-10 21:37:38	1	255	1	0
10028	2012-02-10 21:37:41	1	255	1	0
10037	2012-02-10 21:42:21	1	255	1	0
10065	2012-02-10 21:46:27	1	255	1	0
10012	2012-02-10 21:52:27	1	255	1	0
10055	2012-02-10 21:52:44	1	255	1	0
10027	2012-02-10 21:54:38	1	255	1	0
10038	2012-02-10 21:55:59	1	255	1	0
10016	2012-02-10 22:19:01	1	255	1	0
10010	2012-02-10 22:21:10	1	255	1	0
10013	2012-02-10 22:21:38	1	255	1	0
10011	2012-02-10 22:21:54	1	255	1	0
10036	2012-02-10 22:23:42	1	255	1	0
10079	2012-02-10 22:24:20	1	255	1	0
10017	2012-02-10 22:24:42	1	255	1	0
10020	2012-02-10 23:09:23	1	255	1	0
10062	2012-02-10 23:09:26	1	255	1	0
10008	2012-02-10 23:09:43	1	255	1	0
10038	2012-02-11 09:21:31	1	255	1	0
10016	2012-02-11 11:52:54	1	255	1	0
10016	2012-02-11 23:17:06	1	255	1	0
10010	2012-02-13 07:56:31	1	255	1	0
10023	2012-02-13 08:48:00	1	255	1	0
10083	2012-02-13 08:48:48	1	255	1	0
10097	2012-02-13 08:51:37	1	255	1	0
10046	2012-02-13 08:51:50	1	255	1	0
10084	2012-02-13 08:55:37	1	255	1	0
10079	2012-02-13 08:57:00	1	255	1	0
10027	2012-02-13 08:57:03	1	255	1	0
10113	2012-02-13 08:57:22	1	255	1	0
10114	2012-02-13 08:57:33	1	255	1	0
10078	2012-02-13 08:58:11	1	255	1	0
10028	2012-02-13 08:58:15	1	255	1	0
10037	2012-02-13 08:58:21	1	255	1	0
10011	2012-02-13 08:59:07	1	255	1	0
10001	2012-02-13 08:59:35	1	255	1	0
10014	2012-02-13 08:59:44	1	255	1	0
10002	2012-02-13 08:59:59	1	255	1	0
10045	2012-02-13 09:00:13	1	255	1	0
10089	2012-02-13 09:00:17	1	255	1	0
10103	2012-02-13 09:00:26	1	255	1	0
10118	2012-02-13 09:00:37	1	255	1	0
10108	2012-02-13 09:00:40	1	255	1	0
10109	2012-02-13 09:00:43	1	255	1	0
10072	2012-02-13 09:00:47	1	255	1	0
10104	2012-02-13 09:01:13	1	255	1	0
10005	2012-02-13 09:03:25	1	255	1	0
10038	2012-02-13 09:03:27	1	255	1	0
10025	2012-02-13 09:04:15	1	255	1	0
10117	2012-02-13 09:04:30	1	255	1	0
10031	2012-02-13 09:06:05	1	255	1	0
10007	2012-02-13 09:06:09	1	255	1	0
10036	2012-02-13 09:07:25	1	255	1	0
10106	2012-02-13 09:08:37	1	255	1	0
10055	2012-02-13 09:09:44	1	255	1	0
10105	2012-02-13 09:10:44	1	255	1	0
10077	2012-02-13 09:11:02	1	255	1	0
10015	2012-02-13 09:11:17	1	255	1	0
10017	2012-02-13 09:14:44	1	255	1	0
10020	2012-02-13 09:15:10	1	255	1	0
10051	2012-02-13 09:15:41	1	255	1	0
10062	2012-02-13 09:15:43	1	255	1	0
10004	2012-02-13 09:16:21	1	255	1	0
10111	2012-02-13 09:16:25	1	255	1	0
10026	2012-02-13 09:18:16	1	255	1	0
10013	2012-02-13 09:19:15	1	255	1	0
10008	2012-02-13 09:21:08	1	255	1	0
10006	2012-02-13 09:21:22	1	255	1	0
10003	2012-02-13 09:25:36	1	255	1	0
10099	2012-02-13 09:26:14	1	255	1	0
10012	2012-02-13 09:29:29	1	255	1	0
10065	2012-02-13 09:38:20	1	255	1	0
10119	2012-02-13 09:52:34	1	255	1	0
81011	2012-02-13 09:54:47	1	255	1	0
10114	2012-02-13 18:02:08	1	255	1	0
10006	2012-02-13 18:07:44	1	255	1	0
10106	2012-02-13 18:08:18	1	255	1	0
10099	2012-02-13 18:08:27	1	255	1	0
10089	2012-02-13 18:12:10	1	255	1	0
10104	2012-02-13 18:14:24	1	255	1	0
10105	2012-02-13 18:15:18	1	255	1	0
10039	2012-02-13 18:17:39	1	255	1	0
10108	2012-02-13 18:20:05	1	255	1	0
10118	2012-02-13 18:20:21	1	255	1	0
10045	2012-02-13 18:20:28	1	255	1	0
10072	2012-02-13 18:28:36	1	255	1	0
10111	2012-02-13 18:30:47	1	255	1	0
10113	2012-02-13 18:40:21	1	255	1	0
81011	2012-02-13 19:01:26	1	255	1	0
10055	2012-02-13 19:08:08	1	255	1	0
10005	2012-02-13 19:26:19	1	255	1	0
10038	2012-02-13 19:26:22	1	255	1	0
10046	2012-02-13 20:28:57	1	255	1	0
10119	2012-02-13 20:29:13	1	255	1	0
10007	2012-02-13 20:48:14	1	255	1	0
10031	2012-02-13 20:48:42	1	255	1	0
10010	2012-02-13 21:01:37	1	255	1	0
10084	2012-02-13 21:01:49	1	255	1	0
10012	2012-02-13 21:02:04	1	255	1	0
10036	2012-02-13 21:03:02	1	255	1	0
10027	2012-02-13 21:04:50	1	255	1	0
10011	2012-02-13 21:07:21	1	255	1	0
10065	2012-02-13 21:09:46	1	255	1	0
10028	2012-02-13 21:13:03	1	255	1	0
10026	2012-02-13 21:14:25	1	255	1	0
10013	2012-02-13 21:21:50	1	255	1	0
10117	2012-02-13 21:21:55	1	255	1	0
10008	2012-02-13 21:29:09	1	255	1	0
10020	2012-02-13 21:31:40	1	255	1	0
10078	2012-02-13 21:33:54	1	255	1	0
10097	2012-02-13 21:34:07	1	255	1	0
10097	2012-02-13 21:38:28	1	255	1	0
10083	2012-02-13 21:40:01	1	255	1	0
10043	2012-02-13 21:42:08	1	255	1	0
10077	2012-02-13 21:42:13	1	255	1	0
10025	2012-02-13 21:44:03	1	255	1	0
10037	2012-02-13 21:50:49	1	255	1	0
10103	2012-02-13 21:51:14	1	255	1	0
10017	2012-02-13 21:59:29	1	255	1	0
10006	2012-02-13 22:01:11	1	255	1	0
10062	2012-02-13 23:07:56	1	255	1	0
10051	2012-02-13 23:08:56	1	255	1	0
10016	2012-02-14 00:10:30	1	255	1	0
10015	2012-02-14 00:10:33	1	255	1	0
10010	2012-02-14 07:53:28	1	255	1	0
81011	2012-02-14 08:00:14	1	255	1	0
10023	2012-02-14 08:47:29	1	255	1	0
10119	2012-02-14 08:48:08	1	255	1	0
10104	2012-02-14 08:51:09	1	255	1	0
10113	2012-02-14 08:51:56	1	255	1	0
10046	2012-02-14 08:52:02	1	255	1	0
10108	2012-02-14 08:52:08	1	255	1	0
10083	2012-02-14 08:52:16	1	255	1	0
10097	2012-02-14 08:55:03	1	255	1	0
10078	2012-02-14 08:55:07	1	255	1	0
10079	2012-02-14 08:57:28	1	255	1	0
10014	2012-02-14 08:57:49	1	255	1	0
10039	2012-02-14 08:57:52	1	255	1	0
10045	2012-02-14 08:58:26	1	255	1	0
10114	2012-02-14 08:58:41	1	255	1	0
10028	2012-02-14 08:59:30	1	255	1	0
10027	2012-02-14 08:59:48	1	255	1	0
10072	2012-02-14 08:59:57	1	255	1	0
10043	2012-02-14 09:00:31	1	255	1	0
10106	2012-02-14 09:01:05	1	255	1	0
10011	2012-02-14 09:01:25	1	255	1	0
10089	2012-02-14 09:02:22	1	255	1	0
10084	2012-02-14 09:03:07	1	255	1	0
10109	2012-02-14 09:03:11	1	255	1	0
10004	2012-02-14 09:03:50	1	255	1	0
10051	2012-02-14 09:05:25	1	255	1	0
10103	2012-02-14 09:07:00	1	255	1	0
10036	2012-02-14 09:07:21	1	255	1	0
10038	2012-02-14 09:07:28	1	255	1	0
10005	2012-02-14 09:07:30	1	255	1	0
10016	2012-02-14 09:08:04	1	255	1	0
10007	2012-02-14 09:08:14	1	255	1	0
10002	2012-02-14 09:08:42	1	255	1	0
10105	2012-02-14 09:09:20	1	255	1	0
10015	2012-02-14 09:10:36	1	255	1	0
10065	2012-02-14 09:10:57	1	255	1	0
10077	2012-02-14 09:12:07	1	255	1	0
10117	2012-02-14 09:12:12	1	255	1	0
10111	2012-02-14 09:12:15	1	255	1	0
10037	2012-02-14 09:12:37	1	255	1	0
10026	2012-02-14 09:13:10	1	255	1	0
10008	2012-02-14 09:13:53	1	255	1	0
10012	2012-02-14 09:13:55	1	255	1	0
10017	2012-02-14 09:15:56	1	255	1	0
10020	2012-02-14 09:15:58	1	255	1	0
10062	2012-02-14 09:17:04	1	255	1	0
10003	2012-02-14 09:17:51	1	255	1	0
10013	2012-02-14 09:19:41	1	255	1	0
10025	2012-02-14 09:21:09	1	255	1	0
10099	2012-02-14 09:21:17	1	255	1	0
10006	2012-02-14 09:23:27	1	255	1	0
10055	2012-02-14 10:11:37	1	255	1	0
10043	2012-02-14 12:58:44	1	255	1	0
10118	2012-02-14 13:46:01	1	255	1	0
81011	2012-02-14 17:58:59	1	255	1	0
10013	2012-02-14 18:03:16	1	255	1	0
10089	2012-02-14 18:03:32	1	255	1	0
10097	2012-02-14 18:03:37	1	255	1	0
10017	2012-02-14 18:04:25	1	255	1	0
10039	2012-02-14 18:04:56	1	255	1	0
10113	2012-02-14 18:05:25	1	255	1	0
10114	2012-02-14 18:06:29	1	255	1	0
10099	2012-02-14 18:07:20	1	255	1	0
10006	2012-02-14 18:07:35	1	255	1	0
10106	2012-02-14 18:08:10	1	255	1	0
10117	2012-02-14 18:09:25	1	255	1	0
10084	2012-02-14 18:11:49	1	255	1	0
10105	2012-02-14 18:12:42	1	255	1	0
10078	2012-02-14 18:12:57	1	255	1	0
10111	2012-02-14 18:18:44	1	255	1	0
10109	2012-02-14 18:22:19	1	255	1	0
10005	2012-02-14 18:22:34	1	255	1	0
10007	2012-02-14 18:23:14	1	255	1	0
10118	2012-02-14 18:24:09	1	255	1	0
10104	2012-02-14 18:31:49	1	255	1	0
10012	2012-02-14 18:31:57	1	255	1	0
10055	2012-02-14 18:38:38	1	255	1	0
10055	2012-02-14 18:39:53	1	255	1	0
10077	2012-02-14 18:41:11	1	255	1	0
10046	2012-02-14 18:42:14	1	255	1	0
10038	2012-02-14 20:47:47	1	255	1	0
10036	2012-02-14 21:28:09	1	255	1	0
10027	2012-02-14 21:28:15	1	255	1	0
10028	2012-02-14 21:34:01	1	255	1	0
10026	2012-02-14 21:34:08	1	255	1	0
10103	2012-02-14 21:38:17	1	255	1	0
10078	2012-02-14 21:38:54	1	255	1	0
10020	2012-02-14 21:48:21	1	255	1	0
10008	2012-02-14 22:34:27	1	255	1	0
10016	2012-02-14 22:34:59	1	255	1	0
10015	2012-02-14 22:35:02	1	255	1	0
10119	2012-02-14 22:36:33	1	255	1	0
10083	2012-02-14 22:56:34	1	255	1	0
10079	2012-02-14 23:54:17	1	255	1	0
10051	2012-02-14 23:54:47	1	255	1	0
10062	2012-02-14 23:55:01	1	255	1	0
10025	2012-02-14 23:56:42	1	255	1	0
10010	2012-02-15 07:51:10	1	255	1	0
81011	2012-02-15 08:39:39	1	255	1	0
10119	2012-02-15 08:40:51	1	255	1	0
10028	2012-02-15 08:48:52	1	255	1	0
10118	2012-02-15 08:50:41	1	255	1	0
10104	2012-02-15 08:50:53	1	255	1	0
10097	2012-02-15 08:51:06	1	255	1	0
10046	2012-02-15 08:56:36	1	255	1	0
10079	2012-02-15 08:56:52	1	255	1	0
10045	2012-02-15 08:57:57	1	255	1	0
10083	2012-02-15 08:58:03	1	255	1	0
10043	2012-02-15 08:58:06	1	255	1	0
10078	2012-02-15 08:58:16	1	255	1	0
10027	2012-02-15 08:58:54	1	255	1	0
10014	2012-02-15 08:58:59	1	255	1	0
10114	2012-02-15 08:59:17	1	255	1	0
10011	2012-02-15 08:59:28	1	255	1	0
10023	2012-02-15 08:59:38	1	255	1	0
10084	2012-02-15 08:59:43	1	255	1	0
10109	2012-02-15 08:59:48	1	255	1	0
10039	2012-02-15 09:01:13	1	255	1	0
10113	2012-02-15 09:02:06	1	255	1	0
10065	2012-02-15 09:04:21	1	255	1	0
10005	2012-02-15 09:04:51	1	255	1	0
10038	2012-02-15 09:04:54	1	255	1	0
10008	2012-02-15 09:07:11	1	255	1	0
10051	2012-02-15 09:07:22	1	255	1	0
10089	2012-02-15 09:07:51	1	255	1	0
10036	2012-02-15 09:07:54	1	255	1	0
10103	2012-02-15 09:07:57	1	255	1	0
10004	2012-02-15 09:09:31	1	255	1	0
10055	2012-02-15 09:09:48	1	255	1	0
10015	2012-02-15 09:10:12	1	255	1	0
10017	2012-02-15 09:10:18	1	255	1	0
10105	2012-02-15 09:11:44	1	255	1	0
10026	2012-02-15 09:12:31	1	255	1	0
10016	2012-02-15 09:13:19	1	255	1	0
10077	2012-02-15 09:13:24	1	255	1	0
10012	2012-02-15 09:14:08	1	255	1	0
10007	2012-02-15 09:15:03	1	255	1	0
10111	2012-02-15 09:17:25	1	255	1	0
10013	2012-02-15 09:17:48	1	255	1	0
10020	2012-02-15 09:20:16	1	255	1	0
10062	2012-02-15 09:21:12	1	255	1	0
10099	2012-02-15 09:21:29	1	255	1	0
10037	2012-02-15 09:21:33	1	255	1	0
10006	2012-02-15 09:23:23	1	255	1	0
10003	2012-02-15 09:23:47	1	255	1	0
10117	2012-02-15 09:26:39	1	255	1	0
10025	2012-02-15 09:51:10	1	255	1	0
10072	2012-02-15 09:57:38	1	255	1	0
10106	2012-02-15 13:51:43	1	255	1	0
10108	2012-02-15 18:07:20	1	255	1	0
10118	2012-02-15 18:08:08	1	255	1	0
10106	2012-02-15 18:08:24	1	255	1	0
10012	2012-02-15 18:08:35	1	255	1	0
10104	2012-02-15 18:10:38	1	255	1	0
10015	2012-02-15 18:12:50	1	255	1	0
10039	2012-02-15 18:13:01	1	255	1	0
10006	2012-02-15 18:13:11	1	255	1	0
